path;dataset;arquivo;pessoa;genero;emocao;intensidade;duracao
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/ale-m2-l4.wav;verbo;ale-m2-l4.wav;m2;m;alegria;;2.8399375
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/ale-m2-l5.wav;verbo;ale-m2-l5.wav;m2;m;alegria;;2.2719375
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/ale-m2-ns1.wav;verbo;ale-m2-ns1.wav;m2;m;alegria;;1.8680625
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/ale-m2-ns2.wav;verbo;ale-m2-ns2.wav;m2;m;alegria;;2.3981875
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/ale-m2-ns3.wav;verbo;ale-m2-ns3.wav;m2;m;alegria;;1.7544375
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/ale-m2-ns4.wav;verbo;ale-m2-ns4.wav;m2;m;alegria;;2.7768125
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/ale-m2-ns5.wav;verbo;ale-m2-ns5.wav;m2;m;alegria;;3.016625
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/ale-m2-q1.wav;verbo;ale-m2-q1.wav;m2;m;alegria;;1.3884375
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/ale-m2-s1.wav;verbo;ale-m2-s1.wav;m2;m;alegria;;1.8301875
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/ale-m2-s2.wav;verbo;ale-m2-s2.wav;m2;m;alegria;;1.603
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/med-m2-l1.wav;verbo;med-m2-l1.wav;m2;m;medo;;1.9098125
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/med-m2-l2.wav;verbo;med-m2-l2.wav;m2;m;medo;;2.85925
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/med-m2-l3.wav;verbo;med-m2-l3.wav;m2;m;medo;;2.5390625
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/med-m2-l4.wav;verbo;med-m2-l4.wav;m2;m;medo;;2.30725
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/med-m2-l5.wav;verbo;med-m2-l5.wav;m2;m;medo;;2.0754375
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/med-m2-ns1.wav;verbo;med-m2-ns1.wav;m2;m;medo;;1.60075
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/med-m2-ns2.wav;verbo;med-m2-ns2.wav;m2;m;medo;;1.9760625
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/med-m2-ns3.wav;verbo;med-m2-ns3.wav;m2;m;medo;;1.567625
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/med-m2-ns4.wav;verbo;med-m2-ns4.wav;m2;m;medo;;2.5059375
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/med-m2-ns5.wav;verbo;med-m2-ns5.wav;m2;m;medo;;2.682625
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/med-m2-q1.wav;verbo;med-m2-q1.wav;m2;m;medo;;1.578625
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/med-m2-s1.wav;verbo;med-m2-s1.wav;m2;m;medo;;1.4793125
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/med-m2-s2.wav;verbo;med-m2-s2.wav;m2;m;medo;;1.435125
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/rai-m2-l1.wav;verbo;rai-m2-l1.wav;m2;m;raiva;;1.859875
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/rai-m2-l2.wav;verbo;rai-m2-l2.wav;m2;m;raiva;;3.183
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/rai-m2-l3.wav;verbo;rai-m2-l3.wav;m2;m;raiva;;2.384125
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/rai-m2-l4.wav;verbo;rai-m2-l4.wav;m2;m;raiva;;2.4340625
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/rai-m2-l5.wav;verbo;rai-m2-l5.wav;m2;m;raiva;;1.9721875
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/rai-m2-ns1.wav;verbo;rai-m2-ns1.wav;m2;m;raiva;;1.872375
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/rai-m2-ns2.wav;verbo;rai-m2-ns2.wav;m2;m;raiva;;2.4090625
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/rai-m2-ns3.wav;verbo;rai-m2-ns3.wav;m2;m;raiva;;1.423
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/rai-m2-ns4.wav;verbo;rai-m2-ns4.wav;m2;m;raiva;;2.3091875
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/rai-m2-ns5.wav;verbo;rai-m2-ns5.wav;m2;m;raiva;;3.257875
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/rai-m2-q1.wav;verbo;rai-m2-q1.wav;m2;m;raiva;;1.3106875
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/rai-m2-q2.wav;verbo;rai-m2-q2.wav;m2;m;raiva;;2.0595625
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/rai-m2-s1.wav;verbo;rai-m2-s1.wav;m2;m;raiva;;1.7225625
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/rai-m2-s2.wav;verbo;rai-m2-s2.wav;m2;m;raiva;;1.7849375
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/sur-m2-l1.wav;verbo;sur-m2-l1.wav;m2;m;surpresa;;2.412625
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/sur-m2-l2.wav;verbo;sur-m2-l2.wav;m2;m;surpresa;;3.674375
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/sur-m2-l3.wav;verbo;sur-m2-l3.wav;m2;m;surpresa;;2.953375
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/sur-m2-l4.wav;verbo;sur-m2-l4.wav;m2;m;surpresa;;2.773125
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/sur-m2-l5.wav;verbo;sur-m2-l5.wav;m2;m;surpresa;;2.357125
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/sur-m2-ns1.wav;verbo;sur-m2-ns1.wav;m2;m;surpresa;;1.73325
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/sur-m2-ns2.wav;verbo;sur-m2-ns2.wav;m2;m;surpresa;;2.357125
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/sur-m2-ns3.wav;verbo;sur-m2-ns3.wav;m2;m;surpresa;;1.858
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/sur-m2-ns4.wav;verbo;sur-m2-ns4.wav;m2;m;surpresa;;2.8424375
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/sur-m2-ns5.wav;verbo;sur-m2-ns5.wav;m2;m;surpresa;;2.7315
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/sur-m2-q1.wav;verbo;sur-m2-q1.wav;m2;m;surpresa;;1.6223125
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/sur-m2-q2.wav;verbo;sur-m2-q2.wav;m2;m;surpresa;;2.1075625
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/sur-m2-s1.wav;verbo;sur-m2-s1.wav;m2;m;surpresa;;1.65
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m2/sur-m2-s2.wav;verbo;sur-m2-s2.wav;m2;m;surpresa;;2.232375
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/ale-m3-l1.wav;verbo;ale-m3-l1.wav;m3;m;alegria;;2.665283446712018
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/ale-m3-l2.wav;verbo;ale-m3-l2.wav;m3;m;alegria;;3.3245804988662133
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/ale-m3-l3.wav;verbo;ale-m3-l3.wav;m3;m;alegria;;2.847641723356009
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/ale-m3-l4.wav;verbo;ale-m3-l4.wav;m3;m;alegria;;3.0720861678004536
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/ale-m3-l5.wav;verbo;ale-m3-l5.wav;m3;m;alegria;;2.3847165532879817
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/ale-m3-ns1.wav;verbo;ale-m3-ns1.wav;m3;m;alegria;;1.9639002267573695
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/ale-m3-ns2.wav;verbo;ale-m3-ns2.wav;m3;m;alegria;;2.6372108843537414
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/ale-m3-ns3.wav;verbo;ale-m3-ns3.wav;m3;m;alegria;;1.8095691609977325
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/ale-m3-ns4.wav;verbo;ale-m3-ns4.wav;m3;m;alegria;;2.819591836734694
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/ale-m3-ns5.wav;verbo;ale-m3-ns5.wav;m3;m;alegria;;3.0860997732426303
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/ale-m3-q1.wav;verbo;ale-m3-q1.wav;m3;m;alegria;;1.71140589569161
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/ale-m3-q2.wav;verbo;ale-m3-q2.wav;m3;m;alegria;;1.8516553287981858
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/ale-m3-s1.wav;verbo;ale-m3-s1.wav;m3;m;alegria;;1.7815192743764172
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/ale-m3-s2.wav;verbo;ale-m3-s2.wav;m3;m;alegria;;1.7394331065759636
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/med-m3-l1.wav;verbo;med-m3-l1.wav;m3;m;medo;;2.585328798185941
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/med-m3-l2.wav;verbo;med-m3-l2.wav;m3;m;medo;;4.12984126984127
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/med-m3-l3.wav;verbo;med-m3-l3.wav;m3;m;medo;;3.340816326530612
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/med-m3-l4.wav;verbo;med-m3-l4.wav;m3;m;medo;;3.0721768707482995
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/med-m3-l5.wav;verbo;med-m3-l5.wav;m3;m;medo;;3.072199546485261
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/med-m3-ns1.wav;verbo;med-m3-ns1.wav;m3;m;medo;;1.7795238095238095
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/med-m3-ns2.wav;verbo;med-m3-ns2.wav;m3;m;medo;;3.1561451247165535
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/med-m3-ns3.wav;verbo;med-m3-ns3.wav;m3;m;medo;;2.098480725623583
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/med-m3-ns4.wav;verbo;med-m3-ns4.wav;m3;m;medo;;3.9619727891156464
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/med-m3-ns5.wav;verbo;med-m3-ns5.wav;m3;m;medo;;3.961950113378685
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/med-m3-q1.wav;verbo;med-m3-q1.wav;m3;m;medo;;2.0985034013605444
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/med-m3-q2.wav;verbo;med-m3-q2.wav;m3;m;medo;;2.8539455782312926
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/med-m3-s1.wav;verbo;med-m3-s1.wav;m3;m;medo;;1.863469387755102
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/med-m3-s2.wav;verbo;med-m3-s2.wav;m3;m;medo;;2.35031746031746
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/rai-m3-l1.wav;verbo;rai-m3-l1.wav;m3;m;raiva;;2.026893424036281
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/rai-m3-l2.wav;verbo;rai-m3-l2.wav;m3;m;raiva;;3.1313605442176873
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/rai-m3-l3.wav;verbo;rai-m3-l3.wav;m3;m;raiva;;2.2696371882086166
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/rai-m3-l4.wav;verbo;rai-m3-l4.wav;m3;m;raiva;;2.560907029478458
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/rai-m3-l5.wav;verbo;rai-m3-l5.wav;m3;m;raiva;;2.051156462585034
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/rai-m3-ns1.wav;verbo;rai-m3-ns1.wav;m3;m;raiva;;1.3836281179138321
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/rai-m3-ns2.wav;verbo;rai-m3-ns2.wav;m3;m;raiva;;2.184671201814059
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/rai-m3-ns3.wav;verbo;rai-m3-ns3.wav;m3;m;raiva;;1.723469387755102
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/rai-m3-ns4.wav;verbo;rai-m3-ns4.wav;m3;m;raiva;;2.621609977324263
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/rai-m3-ns5.wav;verbo;rai-m3-ns5.wav;m3;m;raiva;;2.9857142857142858
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/rai-m3-q1.wav;verbo;rai-m3-q1.wav;m3;m;raiva;;1.3107936507936508
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/rai-m3-q2.wav;verbo;rai-m3-q2.wav;m3;m;raiva;;1.7720181405895692
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/rai-m3-s1.wav;verbo;rai-m3-s1.wav;m3;m;raiva;;1.6020861678004534
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/rai-m3-s2.wav;verbo;rai-m3-s2.wav;m3;m;raiva;;1.5292743764172336
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/sur-m3-l1.wav;verbo;sur-m3-l1.wav;m3;m;surpresa;;2.375328798185941
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/sur-m3-l2.wav;verbo;sur-m3-l2.wav;m3;m;surpresa;;2.981269841269841
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/sur-m3-l3.wav;verbo;sur-m3-l3.wav;m3;m;surpresa;;2.399546485260771
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/sur-m3-l4.wav;verbo;sur-m3-l4.wav;m3;m;surpresa;;2.3631972789115645
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/sur-m3-l5.wav;verbo;sur-m3-l5.wav;m3;m;surpresa;;2.351065759637188
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/sur-m3-ns1.wav;verbo;sur-m3-ns1.wav;m3;m;surpresa;;1.5512244897959184
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/sur-m3-ns2.wav;verbo;sur-m3-ns2.wav;m3;m;surpresa;;2.0481179138321997
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/sur-m3-ns3.wav;verbo;sur-m3-ns3.wav;m3;m;surpresa;;1.7330158730158731
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/sur-m3-ns4.wav;verbo;sur-m3-ns4.wav;m3;m;surpresa;;2.4601360544217687
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/sur-m3-ns5.wav;verbo;sur-m3-ns5.wav;m3;m;surpresa;;2.8721995464852608
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/sur-m3-q1.wav;verbo;sur-m3-q1.wav;m3;m;surpresa;;1.3209523809523809
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/sur-m3-q2.wav;verbo;sur-m3-q2.wav;m3;m;surpresa;;1.4300453514739229
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/sur-m3-s1.wav;verbo;sur-m3-s1.wav;m3;m;surpresa;;1.5269841269841269
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m3/sur-m3-s2.wav;verbo;sur-m3-s2.wav;m3;m;surpresa;;1.6966439909297053
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/ale-m4-l1.wav;verbo;ale-m4-l1.wav;m4;m;alegria;;2.8722222222222222
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/ale-m4-l2.wav;verbo;ale-m4-l2.wav;m4;m;alegria;;3.8241496598639455
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/ale-m4-l3.wav;verbo;ale-m4-l3.wav;m4;m;alegria;;3.315374149659864
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/ale-m4-l4.wav;verbo;ale-m4-l4.wav;m4;m;alegria;;3.610816326530612
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/ale-m4-l5.wav;verbo;ale-m4-l5.wav;m4;m;alegria;;2.3962585034013606
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/ale-m4-ns1.wav;verbo;ale-m4-ns1.wav;m4;m;alegria;;2.0680045351473924
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/ale-m4-ns2.wav;verbo;ale-m4-ns2.wav;m4;m;alegria;;3.036349206349206
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/ale-m4-ns3.wav;verbo;ale-m4-ns3.wav;m4;m;alegria;;2.1500680272108843
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/ale-m4-ns4.wav;verbo;ale-m4-ns4.wav;m4;m;alegria;;3.2825396825396824
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/ale-m4-ns5.wav;verbo;ale-m4-ns5.wav;m4;m;alegria;;4.562743764172335
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/ale-m4-q1.wav;verbo;ale-m4-q1.wav;m4;m;alegria;;1.772562358276644
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/ale-m4-q2.wav;verbo;ale-m4-q2.wav;m4;m;alegria;;2.2649659863945577
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/ale-m4-s1.wav;verbo;ale-m4-s1.wav;m4;m;alegria;;2.1500680272108843
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/ale-m4-s2.wav;verbo;ale-m4-s2.wav;m4;m;alegria;;2.1172562358276643
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/med-m4-l1.wav;verbo;med-m4-l1.wav;m4;m;medo;;2.6169614512471657
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/med-m4-l2.wav;verbo;med-m4-l2.wav;m4;m;medo;;4.019501133786848
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/med-m4-l3.wav;verbo;med-m4-l3.wav;m4;m;medo;;3.352448979591837
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/med-m4-l4.wav;verbo;med-m4-l4.wav;m4;m;medo;;3.7629478458049888
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/med-m4-l5.wav;verbo;med-m4-l5.wav;m4;m;medo;;2.8051020408163265
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/med-m4-ns1.wav;verbo;med-m4-ns1.wav;m4;m;medo;;2.3261904761904764
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/med-m4-ns2.wav;verbo;med-m4-ns2.wav;m4;m;medo;;3.0103401360544217
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/med-m4-ns3.wav;verbo;med-m4-ns3.wav;m4;m;medo;;2.120952380952381
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/med-m4-ns4.wav;verbo;med-m4-ns4.wav;m4;m;medo;;3.728730158730159
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/med-m4-ns5.wav;verbo;med-m4-ns5.wav;m4;m;medo;;4.943151927437642
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/med-m4-q1.wav;verbo;med-m4-q1.wav;m4;m;medo;;1.7959410430839002
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/med-m4-q2.wav;verbo;med-m4-q2.wav;m4;m;medo;;2.463015873015873
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/med-m4-s1.wav;verbo;med-m4-s1.wav;m4;m;medo;;2.018299319727891
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/med-m4-s2.wav;verbo;med-m4-s2.wav;m4;m;medo;;2.0183219954648526
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/rai-m4-l1.wav;verbo;rai-m4-l1.wav;m4;m;raiva;;2.7590702947845807
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/rai-m4-l2.wav;verbo;rai-m4-l2.wav;m4;m;raiva;;3.771269841269841
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/rai-m4-l3.wav;verbo;rai-m4-l3.wav;m4;m;raiva;;3.6080045351473924
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/rai-m4-l4.wav;verbo;rai-m4-l4.wav;m4;m;raiva;;3.673310657596372
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/rai-m4-l5.wav;verbo;rai-m4-l5.wav;m4;m;raiva;;2.432562358276644
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/rai-m4-ns1.wav;verbo;rai-m4-ns1.wav;m4;m;raiva;;2.0243990929705213
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/rai-m4-ns2.wav;verbo;rai-m4-ns2.wav;m4;m;raiva;;3.0365986394557822
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/rai-m4-ns3.wav;verbo;rai-m4-ns3.wav;m4;m;raiva;;1.9754421768707482
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/rai-m4-ns4.wav;verbo;rai-m4-ns4.wav;m4;m;raiva;;3.3631065759637186
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/rai-m4-ns5.wav;verbo;rai-m4-ns5.wav;m4;m;raiva;;4.652879818594104
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/rai-m4-q1.wav;verbo;rai-m4-q1.wav;m4;m;raiva;;1.5182993197278911
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/rai-m4-q2.wav;verbo;rai-m4-q2.wav;m4;m;raiva;;2.0897052154195013
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/rai-m4-s1.wav;verbo;rai-m4-s1.wav;m4;m;raiva;;2.2203174603174602
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/rai-m4-s2.wav;verbo;rai-m4-s2.wav;m4;m;raiva;;2.0897052154195013
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/sur-m4-l1.wav;verbo;sur-m4-l1.wav;m4;m;surpresa;;2.415170068027211
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/sur-m4-l2.wav;verbo;sur-m4-l2.wav;m4;m;surpresa;;3.851201814058957
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/sur-m4-l3.wav;verbo;sur-m4-l3.wav;m4;m;surpresa;;3.981746031746032
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/sur-m4-l4.wav;verbo;sur-m4-l4.wav;m4;m;surpresa;;3.622721088435374
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/sur-m4-l5.wav;verbo;sur-m4-l5.wav;m4;m;surpresa;;2.4967573696145124
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/sur-m4-ns1.wav;verbo;sur-m4-ns1.wav;m4;m;surpresa;;1.7950340136054421
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/sur-m4-ns2.wav;verbo;sur-m4-ns2.wav;m4;m;surpresa;;2.839455782312925
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/sur-m4-ns3.wav;verbo;sur-m4-ns3.wav;m4;m;surpresa;;1.9908616780045352
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/sur-m4-ns4.wav;verbo;sur-m4-ns4.wav;m4;m;surpresa;;3.508503401360544
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/sur-m4-ns5.wav;verbo;sur-m4-ns5.wav;m4;m;surpresa;;5.270907029478458
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/sur-m4-q1.wav;verbo;sur-m4-q1.wav;m4;m;surpresa;;1.4850113378684808
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/sur-m4-q2.wav;verbo;sur-m4-q2.wav;m4;m;surpresa;;2.0398185941043083
/media/hbrandao/STORAGE_HDD_1TB/PPGI/VERBO/Audios/m4/sur-m4-s1.wav;verbo;sur-m4-s1.wav;m4;m;surpresa;;1.8603174603174604
